longitude,latitude
74.11875149823129,14.771638845297803
,
74.11875149823129,14.771638845297803
74.11916352463633,14.772889112484629
,
74.11916352463633,14.772889112484629
74.12080382520936,14.771249758182561
,
74.12080382520936,14.771249758182561
74.12247466782914,14.771249801425473
,
74.12247466782914,14.771249801425473
74.12374880299991,14.772444696351158
,
74.12374880299991,14.772444696351158
74.12458035992307,14.77499962947093
,
74.12458035992307,14.77499962947093
74.1266403291517,14.777055705948088
,
74.1266403291517,14.777055705948088
74.13083645278167,14.777083355364343
,
74.13083645278167,14.777083355364343
74.13246921395753,14.774555183531325
,
74.13246921395753,14.774555183531325
74.13414004199988,14.774555237451692
,
74.13414004199988,14.774555237451692
74.13666538595717,14.777028051855039
,
74.13666538595717,14.777028051855039
74.13872531162195,14.775833167711697
,
74.13872531162195,14.775833167711697
74.14122012982816,14.771666507899223
,
74.14122012982816,14.771666507899223
74.14916992271803,14.76291657656872
,
74.14916992271803,14.76291657656872
74.15000154565259,14.762916536410497
,
74.15000154565259,14.762916536410497
74.1545562325617,14.758333224959234
,
74.1545562325617,14.758333224959234
74.1545562325617,14.755805930705034
,
74.1545562325617,14.755805930705034
74.15039065646634,14.751667063639498
,
74.15039065646634,14.751667063639498
74.14958188205429,14.746666946323321
,
74.14958188205429,14.746666946323321
74.1524734561606,14.742888493182566
,
74.1524734561606,14.742888493182566
74.15413666881915,14.742083534616585
,
74.15413666881915,14.742083534616585
74.15586087892609,14.742083562147707
,
74.15586087892609,14.742083562147707
74.15791324600298,14.744166389924366
,
74.15791324600298,14.744166389924366
74.15705872294663,14.749166514507923
,
74.15705872294663,14.749166514507923
74.15830234028172,14.750416718562382
,
74.15830234028172,14.750416718562382
74.16166690122967,14.750389087491067
,
74.16166690122967,14.750389087491067
74.16288755301296,14.751638388592353
,
74.16288755301296,14.751638388592353
74.16205598765545,14.75497243910776
,
74.16205598765545,14.75497243910776
74.16288755301298,14.755777391239526
,
74.16288755301298,14.755777391239526
74.16291810280067,14.75749965276417
,
74.16291810280067,14.75749965276417
74.1658020338995,14.761249576079612
,
74.1658020338995,14.761249576079612
74.16664119739127,14.76124955757951
,
74.16664119739127,14.76124955757951
74.16744228277766,14.76038932065172
,
74.16744228277766,14.76038932065172
74.16911315552518,14.760389345088612
,
74.16911315552518,14.760389345088612
74.16958616808097,14.759139035949078
,
74.16958616808097,14.759139035949078
74.1658020338995,14.758722295607532
,
74.1658020338995,14.758722295607532
74.16458131166966,14.75744439345382
,
74.16458131166966,14.75744439345382
74.16452791720737,14.756638511460437
,
74.16452791720737,14.756638511460437
74.16625212056519,14.755000125377858
,
74.16625212056519,14.755000125377858
74.16625212056519,14.75333312996449
,
74.16625212056519,14.75333312996449
74.16288755301296,14.749972316500223
,
74.16288755301296,14.749972316500223
74.16291810280067,14.749194111519406
,
74.16291810280067,14.749194111519406
74.16997523792197,14.74874973300882
,
74.16997523792197,14.74874973300882
74.17749784102696,14.745388939959732
,
74.17749784102696,14.745388939959732
74.17830658354524,14.74458310369731
,
74.17830658354524,14.74458310369731
74.1799697440984,14.744583090981692
,
74.1799697440984,14.744583090981692
74.18872066444669,14.735833125273542
,
74.18872066444669,14.735833125273542
74.18872066444669,14.734972021051865
,
74.18872066444669,14.734972021051865
74.19039152453502,14.733305907579034
,
74.19039152453502,14.733305907579034
74.19122314197607,14.731666594927985
,
74.19122314197607,14.731666594927985
74.19125368709526,14.72833349090839
,
74.19125368709526,14.72833349090839
74.19041445587175,14.727472300526795
,
74.19041445587175,14.727472300526795
74.19041445587175,14.723333398773928
,
74.19041445587175,14.723333398773928
74.19333647610529,14.72122189724407
,
74.19333647610529,14.72122189724407
74.19580843637573,14.721221911025637
,
74.19580843637573,14.721221911025637
74.20083618525263,14.716250382780409
,
74.20083618525263,14.716250382780409
74.20413969401724,14.71538923548625
,
74.20413969401724,14.71538923548625
74.2058639763452,14.713749854199138
,
74.2058639763452,14.713749854199138
74.20744323320194,14.713749895983437
,
74.20744323320194,14.713749895983437
74.20791623734512,14.71747209226067
,
74.20791623734512,14.71747209226067
74.20536042415706,14.721666300077237
,
